,gt,lt,td
584,2020-06-16 18:01:06,卫星定位,12461
585,2020-06-16 18:01:16,卫星定位,12461
586,2020-06-16 18:01:26,卫星定位,12461
587,2020-06-16 18:01:36,卫星定位,12461
588,2020-06-16 18:01:46,卫星定位,12462
589,2020-06-16 18:01:56,卫星定位,12462
590,2020-06-16 18:02:06,卫星定位,12462
591,2020-06-16 18:02:26,卫星定位,12462
592,2020-06-16 18:02:36,卫星定位,12462
593,2020-06-16 18:02:46,卫星定位,12462
594,2020-06-16 18:02:56,卫星定位,12462
595,2020-06-16 18:03:06,卫星定位,12463
596,2020-06-16 18:03:16,卫星定位,12463
597,2020-06-16 18:03:26,卫星定位,12463
598,2020-06-16 18:03:36,卫星定位,12463
599,2020-06-16 18:03:46,卫星定位,12463
600,2020-06-16 18:03:56,卫星定位,12463
601,2020-06-16 18:04:06,卫星定位,12463
602,2020-06-16 18:04:16,卫星定位,12463
603,2020-06-16 18:04:26,卫星定位,12463
604,2020-06-16 18:04:36,卫星定位,12463
605,2020-06-16 18:04:46,卫星定位,12463
606,2020-06-16 18:04:56,卫星定位,12463
607,2020-06-16 18:07:46,卫星定位,12464
608,2020-06-16 18:07:56,卫星定位,12464
609,2020-06-16 18:08:06,卫星定位,12464
610,2020-06-16 18:08:16,卫星定位,12464
611,2020-06-16 18:08:26,卫星定位,12464
612,2020-06-16 18:08:36,卫星定位,12465
613,2020-06-16 18:08:46,卫星定位,12465
614,2020-06-16 18:08:56,卫星定位,12465
615,2020-06-16 18:09:06,卫星定位,12465
616,2020-06-16 18:09:16,卫星定位,12465
617,2020-06-16 18:09:26,卫星定位,12465
618,2020-06-16 18:09:36,卫星定位,12465
619,2020-06-16 18:09:46,卫星定位,12465
620,2020-06-16 18:10:36,卫星定位,12466
621,2020-06-16 18:11:06,卫星定位,12466
622,2020-06-16 18:11:16,卫星定位,12466
623,2020-06-16 18:11:26,卫星定位,12466
624,2020-06-16 18:11:36,卫星定位,12466
625,2020-06-16 18:11:46,卫星定位,12467
626,2020-06-16 18:11:56,卫星定位,12467
627,2020-06-16 18:12:06,卫星定位,12467
628,2020-06-16 18:12:16,卫星定位,12467
629,2020-06-16 18:12:26,卫星定位,12467
630,2020-06-16 18:12:36,卫星定位,12467
631,2020-06-16 18:12:46,卫星定位,12468
632,2020-06-16 18:12:56,卫星定位,12468
633,2020-06-16 18:13:06,卫星定位,12468
634,2020-06-16 18:13:16,卫星定位,12468
635,2020-06-16 18:13:26,卫星定位,12468
636,2020-06-16 18:13:36,卫星定位,12468
637,2020-06-16 18:13:46,卫星定位,12468
638,2020-06-16 18:13:56,卫星定位,12468
639,2020-06-16 18:14:06,卫星定位,12468
640,2020-06-16 18:14:16,卫星定位,12468
641,2020-06-16 18:14:36,卫星定位,12468
642,2020-06-16 18:14:46,卫星定位,12468
643,2020-06-16 18:14:56,卫星定位,12468
644,2020-06-16 18:15:06,卫星定位,12468
645,2020-06-16 18:15:16,卫星定位,12468
646,2020-06-16 18:15:26,卫星定位,12469
647,2020-06-16 18:15:36,卫星定位,12469
648,2020-06-16 18:15:46,卫星定位,12469
649,2020-06-16 18:15:56,卫星定位,12469
650,2020-06-16 18:16:06,卫星定位,12469
651,2020-06-16 18:16:16,卫星定位,12469
652,2020-06-16 18:16:26,卫星定位,12469
653,2020-06-16 18:16:36,卫星定位,12469
654,2020-06-16 18:16:46,卫星定位,12469
655,2020-06-16 18:16:56,卫星定位,12469
656,2020-06-16 18:17:06,卫星定位,12469
657,2020-06-16 18:17:16,卫星定位,12469
658,2020-06-16 18:17:26,卫星定位,12469
659,2020-06-16 18:17:36,卫星定位,12469
660,2020-06-16 18:17:46,卫星定位,12469
661,2020-06-16 18:17:56,卫星定位,12469
662,2020-06-16 18:18:06,卫星定位,12469
663,2020-06-16 18:18:16,卫星定位,12469
664,2020-06-16 18:18:26,卫星定位,12470
665,2020-06-16 18:18:36,卫星定位,12470
666,2020-06-16 18:18:46,卫星定位,12470
667,2020-06-16 18:18:56,卫星定位,12470
668,2020-06-16 18:19:06,卫星定位,12470
669,2020-06-16 18:19:16,卫星定位,12470
670,2020-06-16 18:19:26,卫星定位,12470
671,2020-06-16 18:19:36,卫星定位,12470
672,2020-06-16 18:19:46,卫星定位,12470
673,2020-06-16 18:19:56,卫星定位,12470
674,2020-06-16 18:20:06,卫星定位,12470
675,2020-06-16 18:20:16,卫星定位,12470
676,2020-06-16 18:20:26,卫星定位,12470
677,2020-06-16 18:20:36,卫星定位,12470
678,2020-06-16 18:20:46,卫星定位,12470
679,2020-06-16 18:20:56,卫星定位,12470
680,2020-06-16 18:21:06,卫星定位,12470
681,2020-06-16 18:21:16,卫星定位,12470
682,2020-06-16 18:21:26,卫星定位,12470
683,2020-06-16 18:21:36,卫星定位,12470
684,2020-06-16 18:21:46,卫星定位,12470
685,2020-06-16 18:21:56,卫星定位,12470
686,2020-06-16 18:22:06,卫星定位,12470
687,2020-06-16 18:22:16,卫星定位,12470
688,2020-06-16 18:22:26,卫星定位,12470
689,2020-06-16 18:22:36,卫星定位,12470
690,2020-06-16 18:22:46,卫星定位,12470
691,2020-06-16 18:22:56,卫星定位,12470
692,2020-06-16 18:23:06,卫星定位,12470
693,2020-06-16 18:23:16,卫星定位,12470
694,2020-06-16 18:23:26,卫星定位,12470
695,2020-06-16 18:23:36,卫星定位,12470
696,2020-06-16 18:23:46,卫星定位,12470
697,2020-06-16 18:23:56,卫星定位,12470
698,2020-06-16 18:24:06,卫星定位,12470
699,2020-06-16 18:24:16,卫星定位,12470
700,2020-06-16 18:24:26,卫星定位,12470
701,2020-06-16 18:24:36,卫星定位,12470
702,2020-06-16 18:24:46,卫星定位,12470
703,2020-06-16 18:24:56,卫星定位,12470
704,2020-06-16 18:25:06,卫星定位,12470
705,2020-06-16 18:25:16,卫星定位,12470
706,2020-06-16 18:25:26,卫星定位,12470
707,2020-06-16 18:25:36,卫星定位,12470
708,2020-06-16 18:25:46,卫星定位,12470
709,2020-06-16 18:25:56,卫星定位,12470
710,2020-06-16 18:26:06,卫星定位,12470
711,2020-06-16 18:26:16,卫星定位,12470
712,2020-06-16 18:26:26,卫星定位,12470
713,2020-06-16 18:26:36,卫星定位,12470
714,2020-06-16 18:26:46,卫星定位,12470
715,2020-06-16 18:26:56,卫星定位,12470
716,2020-06-16 18:27:06,卫星定位,12471
717,2020-06-16 18:27:16,卫星定位,12471
718,2020-06-16 18:27:26,卫星定位,12471
719,2020-06-16 18:27:36,卫星定位,12471
720,2020-06-16 18:27:46,卫星定位,12471
721,2020-06-16 18:27:56,卫星定位,12471
722,2020-06-16 18:28:06,卫星定位,12471
723,2020-06-16 18:28:16,卫星定位,12471
724,2020-06-16 18:28:26,卫星定位,12471
725,2020-06-16 18:28:34,卫星定位,12471
726,2020-06-16 18:28:44,卫星定位,12471
727,2020-06-16 18:28:54,卫星定位,12471
728,2020-06-16 18:29:04,卫星定位,12471
729,2020-06-16 18:29:14,卫星定位,12471
730,2020-06-16 18:29:20,卫星定位,12471
731,2020-06-16 18:29:30,卫星定位,12471
732,2020-06-16 18:29:40,卫星定位,12471
733,2020-06-16 18:29:50,卫星定位,12471
734,2020-06-16 18:30:00,卫星定位,12471
735,2020-06-16 18:30:10,卫星定位,12471
736,2020-06-16 18:30:20,卫星定位,12471
737,2020-06-16 18:30:26,卫星定位,12471
738,2020-06-16 18:38:51,正在定位,12471
739,2020-06-16 18:48:06,正在定位,12471
740,2020-06-16 18:57:21,正在定位,12471
741,2020-06-16 19:06:38,正在定位,12471
742,2020-06-16 19:15:57,正在定位,12471
743,2020-06-16 19:34:48,正在定位,12471
744,2020-06-16 19:44:07,正在定位,12471
745,2020-06-16 19:53:22,正在定位,12471
746,2020-06-16 20:02:41,正在定位,12471
747,2020-06-16 20:11:56,正在定位,12471
748,2020-06-16 20:21:17,正在定位,12471
749,2020-06-16 20:30:36,正在定位,12471
750,2020-06-16 20:39:50,正在定位,12471
751,2020-06-16 20:49:05,正在定位,12471
752,2020-06-16 20:58:22,正在定位,12471
753,2020-06-16 21:07:39,正在定位,12471
754,2020-06-16 21:16:57,正在定位,12471
755,2020-06-16 21:26:16,正在定位,12471
756,2020-06-16 21:35:32,正在定位,12471
757,2020-06-16 21:44:52,正在定位,12471
758,2020-06-16 21:54:08,正在定位,12471
759,2020-06-16 22:03:26,正在定位,12471
760,2020-06-16 22:12:45,正在定位,12471
761,2020-06-16 22:22:04,正在定位,12471
762,2020-06-16 22:31:20,正在定位,12471
763,2020-06-16 22:40:38,正在定位,12471
764,2020-06-16 22:49:56,正在定位,12471
765,2020-06-16 22:59:15,正在定位,12471
766,2020-06-16 23:08:30,正在定位,12471
767,2020-06-16 23:17:49,正在定位,12471
768,2020-06-16 23:27:07,正在定位,12471
769,2020-06-16 23:36:26,正在定位,12471
770,2020-06-16 23:45:44,正在定位,12471
771,2020-06-16 23:55:03,正在定位,12471
772,2020-06-17 00:04:22,正在定位,12471
773,2020-06-17 00:13:37,正在定位,12471
774,2020-06-17 00:22:56,正在定位,12471
775,2020-06-17 00:32:11,正在定位,12471
776,2020-06-17 00:41:30,正在定位,12471
777,2020-06-17 00:50:49,正在定位,12471
778,2020-06-17 01:00:08,正在定位,12471
779,2020-06-17 01:09:27,正在定位,12471
780,2020-06-17 01:18:45,正在定位,12471
781,2020-06-17 01:28:00,正在定位,12471
782,2020-06-17 01:37:15,正在定位,12471
783,2020-06-17 01:46:32,正在定位,12471
784,2020-06-17 01:55:51,正在定位,12471
785,2020-06-17 02:05:05,正在定位,12471
786,2020-06-17 02:14:25,正在定位,12471
787,2020-06-17 02:23:43,正在定位,12471
788,2020-06-17 02:33:01,正在定位,12471
789,2020-06-17 02:42:20,正在定位,12471
790,2020-06-17 02:51:40,正在定位,12471
791,2020-06-17 03:00:56,正在定位,12471
792,2020-06-17 03:10:14,正在定位,12471
793,2020-06-17 03:19:33,正在定位,12471
794,2020-06-17 03:28:51,正在定位,12471
795,2020-06-17 03:38:09,正在定位,12471
796,2020-06-17 03:47:29,正在定位,12471
797,2020-06-17 03:56:47,正在定位,12471
798,2020-06-17 04:06:03,正在定位,12471
799,2020-06-17 04:15:21,正在定位,12471
800,2020-06-17 04:24:37,正在定位,12471
801,2020-06-17 04:33:55,正在定位,12471
802,2020-06-17 04:43:14,正在定位,12471
803,2020-06-17 04:52:30,正在定位,12471
804,2020-06-17 05:01:45,正在定位,12471
805,2020-06-17 05:11:02,正在定位,12471
806,2020-06-17 05:20:17,正在定位,12471
807,2020-06-17 05:29:32,正在定位,12471
808,2020-06-17 05:38:51,正在定位,12471
809,2020-06-17 05:44:46,正在定位,12471
810,2020-06-17 05:44:56,卫星定位,12471
811,2020-06-17 05:45:06,卫星定位,12471
812,2020-06-17 05:45:16,卫星定位,12471
813,2020-06-17 05:45:26,卫星定位,12471
814,2020-06-17 05:45:36,卫星定位,12471
815,2020-06-17 05:45:46,卫星定位,12471
816,2020-06-17 05:45:56,卫星定位,12471
817,2020-06-17 05:46:06,卫星定位,12471
818,2020-06-17 05:46:16,卫星定位,12471
819,2020-06-17 05:46:26,卫星定位,12471
820,2020-06-17 05:46:36,卫星定位,12471
821,2020-06-17 05:46:46,卫星定位,12471
822,2020-06-17 05:46:56,卫星定位,12471
823,2020-06-17 05:47:06,卫星定位,12471
824,2020-06-17 05:47:16,卫星定位,12471
825,2020-06-17 05:47:26,卫星定位,12471
826,2020-06-17 05:47:36,卫星定位,12471
827,2020-06-17 05:47:46,卫星定位,12471
828,2020-06-17 05:47:56,卫星定位,12471
829,2020-06-17 05:48:06,卫星定位,12471
830,2020-06-17 05:48:16,卫星定位,12471
831,2020-06-17 05:48:26,卫星定位,12471
832,2020-06-17 05:48:36,卫星定位,12471
833,2020-06-17 05:48:46,卫星定位,12472
834,2020-06-17 05:48:56,卫星定位,12472
835,2020-06-17 05:49:06,卫星定位,12472
836,2020-06-17 05:49:16,卫星定位,12472
837,2020-06-17 05:49:26,卫星定位,12472
838,2020-06-17 05:49:36,卫星定位,12472
839,2020-06-17 05:49:46,卫星定位,12472
840,2020-06-17 05:49:56,卫星定位,12472
841,2020-06-17 05:50:06,卫星定位,12472
842,2020-06-17 05:50:16,卫星定位,12472
843,2020-06-17 05:50:26,卫星定位,12472
844,2020-06-17 05:50:36,卫星定位,12472
845,2020-06-17 05:50:46,卫星定位,12472
846,2020-06-17 05:50:56,卫星定位,12472
847,2020-06-17 05:51:16,卫星定位,12472
848,2020-06-17 05:51:26,卫星定位,12472
849,2020-06-17 05:51:36,卫星定位,12472
850,2020-06-17 05:51:56,卫星定位,12473
851,2020-06-17 05:52:06,卫星定位,12473
852,2020-06-17 05:52:16,卫星定位,12473
853,2020-06-17 05:52:26,卫星定位,12473
854,2020-06-17 05:52:36,卫星定位,12473
855,2020-06-17 05:52:46,卫星定位,12473
856,2020-06-17 05:52:56,卫星定位,12474
857,2020-06-17 05:53:06,卫星定位,12474
858,2020-06-17 05:53:16,卫星定位,12474
859,2020-06-17 05:53:26,卫星定位,12474
860,2020-06-17 05:53:36,卫星定位,12474
861,2020-06-17 05:53:46,卫星定位,12475
862,2020-06-17 05:53:56,卫星定位,12475
863,2020-06-17 05:54:06,卫星定位,12475
864,2020-06-17 05:54:16,卫星定位,12475
865,2020-06-17 05:54:26,卫星定位,12475
866,2020-06-17 05:54:36,卫星定位,12475
867,2020-06-17 05:54:46,卫星定位,12476
868,2020-06-17 05:54:56,卫星定位,12476
869,2020-06-17 05:55:06,卫星定位,12476
870,2020-06-17 05:55:16,卫星定位,12476
871,2020-06-17 05:55:26,卫星定位,12476
872,2020-06-17 05:55:36,卫星定位,12477
873,2020-06-17 05:55:46,卫星定位,12477
874,2020-06-17 05:55:56,卫星定位,12477
875,2020-06-17 05:56:46,卫星定位,12478
876,2020-06-17 05:57:16,卫星定位,12479
877,2020-06-17 05:57:26,卫星定位,12479
878,2020-06-17 05:57:36,卫星定位,12479
879,2020-06-17 05:57:46,卫星定位,12479
880,2020-06-17 05:57:56,卫星定位,12479
881,2020-06-17 05:58:06,卫星定位,12480
882,2020-06-17 05:58:16,卫星定位,12480
883,2020-06-17 05:58:26,卫星定位,12480
884,2020-06-17 05:58:36,卫星定位,12480
885,2020-06-17 05:58:46,卫星定位,12480
886,2020-06-17 05:58:56,卫星定位,12481
887,2020-06-17 05:59:06,卫星定位,12481
888,2020-06-17 05:59:16,卫星定位,12481
889,2020-06-17 06:00:06,卫星定位,12482
890,2020-06-17 06:00:26,卫星定位,12483
891,2020-06-17 06:00:36,卫星定位,12483
892,2020-06-17 06:00:46,卫星定位,12483
893,2020-06-17 06:00:56,卫星定位,12483
894,2020-06-17 06:01:06,卫星定位,12483
895,2020-06-17 06:01:16,卫星定位,12484
896,2020-06-17 06:01:26,卫星定位,12484
897,2020-06-17 06:01:36,卫星定位,12484
898,2020-06-17 06:01:46,卫星定位,12484
899,2020-06-17 06:01:56,卫星定位,12484
900,2020-06-17 06:02:06,卫星定位,12485
901,2020-06-17 06:02:16,卫星定位,12485
902,2020-06-17 06:02:26,卫星定位,12485
903,2020-06-17 06:02:36,卫星定位,12485
904,2020-06-17 06:02:46,卫星定位,12485
905,2020-06-17 06:02:56,卫星定位,12486
906,2020-06-17 06:03:06,卫星定位,12486
907,2020-06-17 06:03:16,卫星定位,12486
908,2020-06-17 06:03:26,卫星定位,12486
909,2020-06-17 06:03:36,卫星定位,12486
910,2020-06-17 06:03:46,卫星定位,12487
911,2020-06-17 06:03:56,卫星定位,12487
912,2020-06-17 06:04:06,卫星定位,12487
913,2020-06-17 06:04:16,卫星定位,12487
914,2020-06-17 06:04:26,卫星定位,12487
915,2020-06-17 06:04:36,卫星定位,12487
916,2020-06-17 06:04:46,卫星定位,12487
917,2020-06-17 06:04:56,卫星定位,12487
918,2020-06-17 06:05:06,卫星定位,12487
919,2020-06-17 06:05:16,卫星定位,12487
920,2020-06-17 06:05:26,卫星定位,12487
921,2020-06-17 06:05:36,卫星定位,12487
922,2020-06-17 06:05:46,卫星定位,12488
923,2020-06-17 06:05:56,卫星定位,12488
924,2020-06-17 06:06:06,卫星定位,12488
925,2020-06-17 06:06:16,卫星定位,12488
926,2020-06-17 06:06:26,卫星定位,12488
927,2020-06-17 06:06:36,卫星定位,12488
928,2020-06-17 06:06:46,卫星定位,12488
929,2020-06-17 06:06:56,卫星定位,12488
930,2020-06-17 06:07:06,卫星定位,12488
931,2020-06-17 06:07:16,卫星定位,12488
932,2020-06-17 06:07:26,卫星定位,12488
933,2020-06-17 06:07:36,卫星定位,12488
934,2020-06-17 06:07:46,卫星定位,12488
935,2020-06-17 06:07:56,卫星定位,12488
936,2020-06-17 06:08:06,卫星定位,12489
937,2020-06-17 06:08:16,卫星定位,12489
938,2020-06-17 06:08:26,卫星定位,12489
939,2020-06-17 06:08:36,卫星定位,12489
940,2020-06-17 06:08:46,卫星定位,12489
941,2020-06-17 06:08:56,卫星定位,12489
942,2020-06-17 06:09:06,卫星定位,12490
943,2020-06-17 06:09:16,卫星定位,12490
944,2020-06-17 06:09:26,卫星定位,12490
945,2020-06-17 06:09:36,卫星定位,12490
946,2020-06-17 06:09:46,卫星定位,12490
947,2020-06-17 06:09:56,卫星定位,12490
948,2020-06-17 06:10:06,卫星定位,12490
949,2020-06-17 06:10:16,卫星定位,12490
950,2020-06-17 06:10:26,卫星定位,12490
951,2020-06-17 06:10:36,卫星定位,12490
952,2020-06-17 06:10:46,卫星定位,12490
953,2020-06-17 06:10:56,卫星定位,12490
954,2020-06-17 06:11:06,卫星定位,12490
955,2020-06-17 06:11:16,卫星定位,12491
956,2020-06-17 06:11:26,卫星定位,12491
957,2020-06-17 06:11:36,卫星定位,12491
958,2020-06-17 06:11:46,卫星定位,12491
959,2020-06-17 06:11:56,卫星定位,12491
960,2020-06-17 06:12:06,卫星定位,12491
961,2020-06-17 06:12:16,卫星定位,12491
962,2020-06-17 06:12:26,卫星定位,12491
963,2020-06-17 06:12:36,卫星定位,12491
964,2020-06-17 06:12:46,卫星定位,12491
965,2020-06-17 06:12:56,卫星定位,12491
966,2020-06-17 06:13:06,卫星定位,12491
967,2020-06-17 06:13:16,卫星定位,12491
968,2020-06-17 06:13:26,卫星定位,12491
969,2020-06-17 06:13:36,卫星定位,12492
970,2020-06-17 06:13:46,卫星定位,12492
971,2020-06-17 06:13:56,卫星定位,12492
972,2020-06-17 06:14:06,卫星定位,12492
973,2020-06-17 06:14:16,卫星定位,12492
974,2020-06-17 06:14:36,卫星定位,12492
975,2020-06-17 06:14:46,卫星定位,12492
976,2020-06-17 06:14:56,卫星定位,12492
977,2020-06-17 06:15:06,卫星定位,12492
978,2020-06-17 06:15:16,卫星定位,12493
979,2020-06-17 06:15:26,卫星定位,12493
980,2020-06-17 06:15:36,卫星定位,12493
981,2020-06-17 06:15:46,卫星定位,12493
982,2020-06-17 06:15:56,卫星定位,12493
983,2020-06-17 06:16:06,卫星定位,12493
984,2020-06-17 06:16:16,卫星定位,12493
985,2020-06-17 06:16:26,卫星定位,12493
986,2020-06-17 06:16:36,卫星定位,12494
987,2020-06-17 06:16:46,卫星定位,12494
988,2020-06-17 06:16:56,卫星定位,12494
989,2020-06-17 06:17:06,卫星定位,12494
990,2020-06-17 06:17:16,卫星定位,12494
991,2020-06-17 06:17:26,卫星定位,12494
992,2020-06-17 06:17:36,卫星定位,12494
993,2020-06-17 06:17:46,卫星定位,12494
994,2020-06-17 06:17:56,卫星定位,12494
995,2020-06-17 06:18:06,卫星定位,12494
996,2020-06-17 06:18:16,卫星定位,12494
997,2020-06-17 06:18:26,卫星定位,12494
998,2020-06-17 06:18:36,卫星定位,12494
999,2020-06-17 06:18:46,卫星定位,12494
1000,2020-06-17 06:18:56,卫星定位,12494
1001,2020-06-17 06:19:06,卫星定位,12494
1002,2020-06-17 06:19:16,卫星定位,12494
1003,2020-06-17 06:19:26,卫星定位,12494
1004,2020-06-17 06:19:36,卫星定位,12494
1005,2020-06-17 06:19:46,卫星定位,12494
1006,2020-06-17 06:19:56,卫星定位,12494
1007,2020-06-17 06:20:06,卫星定位,12494
1008,2020-06-17 06:20:16,卫星定位,12494
1009,2020-06-17 06:20:26,卫星定位,12494
1010,2020-06-17 06:20:36,卫星定位,12494
1011,2020-06-17 06:20:46,卫星定位,12494
1012,2020-06-17 06:20:56,卫星定位,12494
1013,2020-06-17 06:21:06,卫星定位,12494
1014,2020-06-17 06:21:16,卫星定位,12494
1015,2020-06-17 06:21:26,卫星定位,12494
1016,2020-06-17 06:21:36,卫星定位,12494
1017,2020-06-17 06:21:46,卫星定位,12494
1018,2020-06-17 06:21:56,卫星定位,12494
1019,2020-06-17 06:22:06,卫星定位,12494
1020,2020-06-17 06:22:16,卫星定位,12494
1021,2020-06-17 06:22:26,卫星定位,12494
1022,2020-06-17 06:22:36,卫星定位,12494
1023,2020-06-17 06:22:46,卫星定位,12494
1024,2020-06-17 06:22:56,卫星定位,12494
1025,2020-06-17 06:23:06,卫星定位,12494
1026,2020-06-17 06:23:16,卫星定位,12494
1027,2020-06-17 06:23:26,卫星定位,12494
1028,2020-06-17 06:23:36,卫星定位,12494
1029,2020-06-17 06:23:46,卫星定位,12494
1030,2020-06-17 06:23:56,卫星定位,12494
1031,2020-06-17 06:24:06,卫星定位,12494
1032,2020-06-17 06:24:16,卫星定位,12494
1033,2020-06-17 06:24:26,卫星定位,12494
1034,2020-06-17 06:24:36,卫星定位,12494
1035,2020-06-17 06:24:46,卫星定位,12494
1036,2020-06-17 06:24:56,卫星定位,12494
1037,2020-06-17 06:25:06,卫星定位,12494
1038,2020-06-17 06:25:16,卫星定位,12494
1039,2020-06-17 06:25:26,卫星定位,12494
1040,2020-06-17 06:25:46,卫星定位,12494
1041,2020-06-17 06:25:56,卫星定位,12494
1042,2020-06-17 06:26:06,卫星定位,12494
1043,2020-06-17 06:26:16,卫星定位,12494
1044,2020-06-17 06:26:26,卫星定位,12494
1045,2020-06-17 06:26:36,卫星定位,12494
1046,2020-06-17 06:26:46,卫星定位,12494
1047,2020-06-17 06:26:56,卫星定位,12494
